module,submodule,annotation,code
corfin,corfinfo,@NamedAction,"@NamedAction(name = ""corfinfo.atualizarconsultapendente"", referedInterface = WCPanelAction.class)"
corfin,corfinfo,@NamedAction,"@NamedAction(name = ""CorFinF0.GerarArquivoAction"", referedInterface = WExporterAction.class)"
corfin,corfinfo,@NamedAction,"@NamedAction(name = ""CorFinF0.GerarArquivoActivator"", referedInterface = WExporterActivator.class)"
corfin,corfinfo,@NamedAction,"@NamedAction(name = ""CorCreF5.LotesWImporter"", referedInterface = WImporterAction.class)"
corfin,corfinfo,extends WhebAction,public class TotalizadorLotesAction extends WhebAction {
corfin,corfinpf,@TasyFeature,"@TasyFeature(""CorFinPF"")"
corfin,corfinpf,@NamedAction,"@NamedAction(name = ""CorFinPF.AdiantamentosWCPanel"", referedInterface = WCPanelAction.class)"
corfin,corfinqr,@TasyFeature,"@TasyFeature(""CorFinQR"")"
corfin,corfinr1,@TasyFeature,"@TasyFeature(""CorFinR1"")"
corfin,corfinrc,@TasyFeature,"@TasyFeature(""corfinrc"")"
corfin,corfinvi,@TasyFeature,"@TasyFeature(""CorFinVI"")"
corfin,corfinvi,@NamedAction,"@NamedAction(name = ""CorFinVI.ViagemActionWDBP"", referedInterface = WDBPanelAction.class)"
corger,corgerf3,@TasyFeature,"@TasyFeature(""CorGer_F3"")"
corger,corgerf3,extends DefaultCommand,public class ZipInternetPatio extends DefaultCommand {
corger,corgerf3,extends DefaultCommand,public class ZipInternetRegion extends DefaultCommand  {
corger,corgerf3,extends DefaultCommand,public class ZipOldPatio extends DefaultCommand {
corger,corgerf3,extends DefaultCommand,public class ZipOldRegion extends DefaultCommand {
corger,corgerf3,extends DefaultCommand,public class ZipOldSpecial extends DefaultCommand {
corger,corgerf3,@NamedAction,"@NamedAction(name = ""ZipInternetImport"", referedInterface = WCargaProcess.class)"
corger,corgerf8,@TasyFeature,"@TasyFeature(""CorGerF8"")"
corger,corgerf8,extends WhebAction,public class LinkInvoiceAction extends WhebAction {
corger,corgerf8,extends WhebAction,public class UnlinkInvoiceAction extends WhebAction {
corger,corgerf8,extends WhebAction,public class CheckAction extends WhebAction {
corger,corgerf8,@NamedAction,"@NamedAction(name = ""CorGerF8.CheckActivation"", referedInterface = WDBPanelAction.class)"
corger,corgerf8,extends DefaultCommand,public class CheckInsertUpdate extends DefaultCommand {
corger,corgerf8,extends DefaultCommand,public class CheckNewRecord extends DefaultCommand {
corger,corgerf8,@TasyFeature,"//@TasyFeature(""corgerf8"")"
corger,corgerf8,extends WhebAction,public class BeforePostChequeAction extends WhebAction {
corger,corgerf8,extends WhebAction,public class CancelarChequesAction extends WhebAction {
corger,corgerf8,extends WhebAction,public class CompensarChequeAction extends WhebAction {
corger,corgerf8,extends WhebAction,public class DesfazerCancelamentoChequesAction extends WhebAction {
corger,corgerf8,extends WhebAction,public class LimparDtImpressaoChequeAction extends WhebAction {
corger,corgerf8,extends WhebAction,public class ServicosConsultaPadrao  extends WhebAction {
corger,corgerf8,extends WhebAction,public class ServicosProcedures  extends WhebAction {
corger,corgerfa,@TasyFeature,"@TasyFeature(""CorGerFA"")"
corger,corgerfa,extends WhebAction,public class AccountPlanFileAction extends WhebAction {
corger,corgerfa,@NamedAction,"@NamedAction(name = ""AtualizarContaContabilAction"", referedInterface = WDBPanelAction.class)"
corger,corgerfa,@NamedAction,"@NamedAction(name = ""CadastrosGeraisEstrutOrganizacionalAction"", referedInterface = WCPanelAction.class)"
corger,corgerfa,extends WhebAction,public class CopiarCentrosEstabAction extends WhebAction {
corger,corgerfa,extends WhebAction,public class CopiarEmpresaAction extends WhebAction {
corger,corgerfa,extends WhebAction,public class CopiarEstabelecimentoAction extends WhebAction {
corger,corgerfa,@NamedAction,"@NamedAction(name = ""CorGerFA.EstablishmentWDBP"", referedInterface = WDBPanelAction.class)"
corger,corgerfa,extends DefaultCommand,public class EstruturaOrganizacionalAction extends DefaultCommand {
corger,corgerfa,extends WhebAction,public class GerarContaEstabelecimentoAction extends WhebAction {
corger,corgerfa,extends DefaultCommand,public class GrupoEmpEstruturaWDBP  extends DefaultCommand  {
corger,corgerfa,@NamedAction,"@NamedAction(name = ""accountPlanImportWCarga"", referedInterface = WCargaProcess.class)"
corger,corgerfa,extends DefaultCommand,public class CentroCustoBeforePost extends DefaultCommand {
corger,corgerfa,extends DefaultCommand,public class ContaContabilClassifWDBPBeforePost extends DefaultCommand {
corger,corgerfa,extends DefaultCommand,public class ContaContabilWDBPBeforePost extends DefaultCommand {
corger,corgerfa,extends DefaultCommand,public class CtbPlanoAnsNewRecordHandler extends DefaultCommand {
corger,corgerfa,extends DefaultCommand,public class ctbVersaoPlanoAnsWDBPBeforePost  extends DefaultCommand  {
corger,corgerfa,extends DefaultCommand,public class EstabelecimentoBeforePost extends DefaultCommand {
corger,corgerfa,extends DefaultCommand,public class HorarioVeraoBeforePost extends DefaultCommand {
corger,corgerfa,@NamedAction,"@NamedAction(name = ""InclusionOfAccountPlanWCPanelAction"", referedInterface = WCPanelAction.class)"
corger,corgerfa,extends WhebAction,public class ServicosConsultaPadrao  extends WhebAction {
corger,corgerfa,extends WhebAction,public class ServicosProcedures  extends WhebAction {
corger,corgerfa,extends DefaultCommand,public class UnidadeNegocioEstrutWDBP extends DefaultCommand {
corger,corgerfa,@NamedAction,"@NamedAction(name = ""ImportarContaReferencialAction"", referedInterface = WImporterAction.class)"
corger,corgerfx,@NamedAction,"@NamedAction(name = ""AtivarLocalizarCep"", referedInterface = WCPanelAction.class)"
corger,corgerfx,extends WhebAction,public class AtivarLocalizarCepActionBR extends WhebAction {
corger,corgerfx,@NamedAction,"@NamedAction(name = ""AtivarLocalizarCepMexico"", referedInterface = WCPanelAction.class)"
corger,corgerfx,@NamedAction,"@NamedAction(name = ""CdMunicipioLookupAction"", referedInterface = NativeLookupAction.class)"
corger,corgerfx,@TasyFeature,"@TasyFeature(""CorGer_FX"")"
corgpi,corgpif1,@TasyFeature,"@TasyFeature(""CorGpiF1"")"
corgpi,corgpif1,extends DefaultCommand,public class GpiRegraPlanoInterceptor extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class GpiPlanoInterceptor extends DefaultCommand {
corgpi,corgpif1,@NamedAction,"@NamedAction(name = ""gpiProjetoWDBPActivation"", referedInterface = WDBPanelAction.class)"
corgpi,corgpif1,extends DefaultCommand,public class GpiProjetoWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends WhebAction,public class GpiProjetoAvalWDBPAction extends WhebAction {
corgpi,corgpif1,extends DefaultCommand,public class GpiProjetoAvalWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class GpiOrcamentoWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class GpiOrcItemWDBPPost extends DefaultCommand {
corgpi,corgpif1,@NamedAction,"@NamedAction(name = ""solicCompraWCPActivation"", referedInterface = WCPanelAction.class)"
corgpi,corgpif1,@NamedAction,"@NamedAction(name = ""corgpif1.ativarGpiProjetoHistWDBPAction"", referedInterface = WDBPanelAction.class)"
corgpi,corgpif1,extends DefaultCommand,public class AtivarGpiProjetoHistWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class gpiInformacaoWDBPPost extends DefaultCommand{
corgpi,corgpif1,extends DefaultCommand,public class ProjAtaParticipanteDBPanel extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class ProjAtaPendenciaDocWDBPPost extends DefaultCommand {
corgpi,corgpif1,@NamedAction,"@NamedAction(name = ""corgpif1.ativarGpiRiscoProjeto"", referedInterface = WDBPanelAction.class)"
corgpi,corgpif1,extends DefaultCommand,public class GpiRisksProjectWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends WhebAction,public class GpiCronogramaWDBP extends WhebAction {
corgpi,corgpif1,extends DefaultCommand,public class GpiCronogramaWDBPPost extends DefaultCommand {
corgpi,corgpif1,@W,@WChartAction(260537)
corgpi,corgpif1,extends WhebAction,public class AtivarGraficoGpiAction extends WhebAction{
corgpi,corgpif1,extends DefaultCommand,public class gpiArvoreWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class GpiCronEtapaEquipeWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends WhebAction,public class AlterarTipoEtapaAction extends WhebAction {
corgpi,corgpif1,extends WhebAction,public class GpiCronEtapaConsultaWDBPAction extends WhebAction {
corgpi,corgpif1,@NamedAction,"@NamedAction(name = ""gpiCronEtapaConsultaWDBPActivation"", referedInterface = WDBPanelAction.class)"
corgpi,corgpif1,extends DefaultCommand,public class GpiCronEtapaConsultaWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class GpiEstudoViabWDBPPost extends DefaultCommand {
corgpi,corgpif1,extends DefaultCommand,public class GpiEstruturaWDBPHandler extends DefaultCommand {
corgpi,corgpif1,extends WhebAction,public class AlterarDataAction extends WhebAction{
corgpi,corgpif1,extends WhebAction,public class CorGpi_F1Action extends WhebAction {
corgpi,corgpif1,extends WhebAction,public class ImportarEtapasCronAction extends WhebAction {
corgpi,corgpif1,extends WhebAction,public class VincNotaFiscalWDLGPAction extends WhebAction {
corgpi,corgpif1,extends WhebAction,public class VincRequisicaoWDLGPAction extends WhebAction {
corgpi,corgpif1,extends WhebAction,public class VincSolicCompraWDLGPAction extends WhebAction {
corhit,corhitsw,@TasyFeature,"@TasyFeature(""CorHitSW"")"
corhit,corhitsw,@TasyFeature,"@TasyFeature(""ProjectHoursService"")"
corlab,corlaba1,@TasyFeature,"@TasyFeature(""CorLabA1"")"
corlab,corlaba1,extends DefaultCommand,public class ExameLabResultAntibAction extends DefaultCommand {
corlab,corlaba1,extends WhebAction,public class FrasesWDLGAction extends WhebAction {
corlab,corlabcc,@TasyFeature,"@TasyFeature(""CorLabCC"")"
corlab,corlabcc,extends WhebAction,public class DadosRecontagemAction extends WhebAction{
corlab,corlabcc,@NamedAction,"@NamedAction(name = ""SerieBrancaWCP"", referedInterface = WCPanelAction.class)"
corlab,corlabcc,@NamedAction,"@NamedAction(name = ""SerieVermelhaWCP"", referedInterface = WCPanelAction.class)"
corlab,corlabex,@TasyFeature,"@TasyFeature(""CorLabEX"")"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""CorLabEXExecutionSectorWCLActivationAction"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""CorLabExExecutionSectorWCLWCLSessionAction"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""ImagingExamsActionItem"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""CorLabEXLaboratoryWCLActivationAction"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""CorLabExLaboratoryWCLSessionAction"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""CorLabExPathologicAnatomyWCLActivationAction"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""CorLabEXPathologicAnatomyWCLSessionAction"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""PatientDepartmentActionItem"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""PatientDepartmentActionSection"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"@NamedAction(name = ""ProtocolProcedureActionItem"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"    @NamedAction(name = ""SpecialityRoutineActionItem"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"    @NamedAction(name = ""SpecialityRoutineActionSection"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"    @NamedAction(name = ""SpecialsRoutinesActionItem"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabex,@NamedAction,"    @NamedAction(name = ""SpecialsRoutinesActionSection"", referedInterface = AbstractWChecklistWithFilterAction.class)"
corlab,corlabf0,@TasyFeature,"@TasyFeature(""CorLabF0"")"
corlab,corlabf0,extends WhebAction,public class CorLabF0Generic extends WhebAction {
corlab,corlabf0,@NamedAction,"@NamedAction(name = ""CorLabF0.TreeAction"", referedInterface = WhebActionWJTreeNew.class)"
corlab,corlabf0,extends WhebAction,public class CorLabF0TreeAction extends WhebActionWJTreeNew {
corlab,corlabf3,extends WhebAction,public class AcoesMenuAction extends WhebAction{
corlab,corlabf3,extends WhebAction,public class AprovarExameAction extends WhebAction{
corlab,corlabf3,@W,"@WSignatureAction(projectCodes = {50272,50292,53108,53109,53217})"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.AtivarAlertarPacienteAction"", referedInterface = WCPanelAction.class)"
corlab,corlabf3,extends WhebAction,public class CorlabF3FilePreview extends WhebAction {
corlab,corlabf3,extends WhebAction,public class CorLabF3GenericMethods extends WhebAction {
corlab,corlabf3,@TasyFeature,"@TasyFeature(""CorLabF3"")"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""corLabF3SignatureDigitalAction"", referedInterface = WSignatureAction.class)"
corlab,corlabf3,extends WhebAction,public class CorLab_F3Action extends WhebAction {
corlab,corlabf3,@TasyFeature,"@TasyFeature(""CorLabF3ExameExigeLoginService"")"
corlab,corlabf3,extends WhebAction,public class ExameLabResulItemConsultaAction extends WhebAction{
corlab,corlabf3,extends WhebAction,public class ExameLabResultAtendAction extends WhebAction{
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.ExameLabResultItemAction"", referedInterface = WDBPanelAction.class)"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.GerarLaudoArquivoJFileChooserAction"", referedInterface = WImporterAction.class)"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.MateriaisPendentesAction"", referedInterface = WCPanelAction.class)"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.MontarArvoreResultadoAction"", referedInterface = WhebActionWJTreeNew.class)"
corlab,corlabf3,extends WhebAction,public class MontarArvoreResultadoAction extends WhebActionWJTreeNew {
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.PrescricaoPacientAction"", referedInterface = WCPanelAction.class)"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.PrescricaoPendenteAction"", referedInterface = WCPanelAction.class)"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""CorLabF3.PrescrPendWJPGenericAction"", referedInterface = WCPanelAction.class)"
corlab,corlabf3,@W,@WChartAction(751512)
corlab,corlabf3,@W,    @WChartSerieResource(751512)
corlab,corlabf3,@W,@WChartAction(751521)
corlab,corlabf3,@W,    @WChartSerieResource(751521)
corlab,corlabf3,@W,@WChartAction(751839)
corlab,corlabf3,@W,    @WChartSerieResource(751839)
corlab,corlabf3,@W,@WChartAction(753444)
corlab,corlabf3,@W,    @WChartSerieResource(753444)
corlab,corlabf3,@W,@WChartAction(751838)
corlab,corlabf3,@W,    @WChartSerieResource(751838)
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""corlabf3.MotivoMatNaoEludidoAction"", referedInterface = NativeLookupAction.class)"
corlab,corlabf3,@NamedAction,"@NamedAction(name = ""corlabf3.NovoStatusExameAction"", referedInterface = NativeLookupAction.class)"
corlab,corlabf3,extends WhebAction,public class RestricoesGenericasProperties extends WhebAction {
corlab,corlabf5,@NamedAction,"@NamedAction(name = ""corlabf5.ActivateAllConsultationAction"", referedInterface = WCPanelAction.class)"
